,organization,industry,section,gri_idx,sim_score,gri_desc
2248,aeo,fashion,aeo-esg-2022-103,gri_2-22,0.6131649017333984,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
2249,aeo,fashion,aeo-esg-2022-103,gri_201-2,0.6038590669631958,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2250,aeo,fashion,aeo-esg-2022-103,gri_2-5,0.6026813983917236,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): External assurance (Organization's policy and practice for seeking external assurance, external climate change policies or goals)"
2251,aeo,fashion,aeo-esg-2022-103,gri_201-1,0.5159913301467896,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
2252,aeo,fashion,aeo-esg-2022-103,gri_2-29,0.4876439869403839,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Approach to stakeholder engagement (Company's process for identifying relevant stakeholders across its value chain)"
2253,aeo,fashion,aeo-esg-2022-103,gri_304-2,0.4319712519645691,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2254,aeo,fashion,aeo-esg-2022-104,gri_201-2,0.5902392268180847,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2255,aeo,fashion,aeo-esg-2022-104,gri_2-22,0.5587860345840454,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
2256,aeo,fashion,aeo-esg-2022-104,gri_2-25,0.5536758899688721,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
2257,aeo,fashion,aeo-esg-2022-104,gri_2-5,0.5379377603530884,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): External assurance (Organization's policy and practice for seeking external assurance, external climate change policies or goals)"
2258,aeo,fashion,aeo-esg-2022-104,gri_201-1,0.489797830581665,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Direct economic value generated and distributed (Company's direct economic value (revenue) generated)"
2259,aeo,fashion,aeo-esg-2022-104,gri_305-3,0.481041669845581,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
2260,aeo,fashion,aeo-esg-2022-104,gri_305-2,0.4766934216022491,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
2261,aeo,fashion,aeo-esg-2022-104,gri_305-1,0.4582539796829223,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
2262,aeo,fashion,aeo-esg-2022-105,gri_305-2,0.4465967416763305,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 2) (What is the amount of GHG emissions that the organization is indirectly responsible for?)"
2263,aeo,fashion,aeo-esg-2022-105,gri_305-1,0.4431143403053283,"Emissions (Climate Change, Pollution & Toxics): Direct greenhouse gas (GHG) emissions (Scope 1) (What is the amount of GHG emissions that the organization is directly responsible for?)"
2264,aeo,fashion,aeo-esg-2022-105,gri_305-3,0.4291380643844604,"Emissions (Climate Change, Pollution & Toxics): Indirect greenhouse gas (GHG) emissions (Scope 3) (What is the amount of other indirect (Scope 3) GHG emissions that the organization is indirectly responsible for?)"
2265,aeo,fashion,aeo-esg-2022-105,gri_305-5,0.4210919141769409,"Emissions (Climate Change, Pollution & Toxics): Reduction of GHG emissions (Company's quantitative reductions of its emissions?)"
2266,aeo,fashion,aeo-esg-2022-106,gri_305-6,0.4826748967170715,"Emissions (Climate Change, Pollution & Toxics): Emissions of Ozone-Depleting Substances (ODS) (How many metric tons of ODS did the company emit?)"
2267,aeo,fashion,aeo-esg-2022-106,gri_305-7,0.4488489329814911,"Emissions (Climate Change, Pollution & Toxics): Nitrogen oxides (NOX), sulfur oxides (SOX), Hazardous Air Pollutant (HAP) and other significant air emissions (How many metric tonnes of SOx, NOX, HAP does the company emit?)"
2268,aeo,fashion,aeo-esg-2022-106,gri_201-2,0.4239041209220886,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2269,aeo,fashion,aeo-esg-2022-107,gri_302-1,0.5147814154624939,"Energy (Energy Management, Fuel Consumption): Energy consumption within the organization (Company's total energy consumption)"
2270,aeo,fashion,aeo-esg-2022-107,gri_302-4,0.4951901733875274,"Energy (Energy Management, Fuel Consumption): Reduction of energy consumption (Company's energy consumption reduction as a direct result of conservation and efficiency initiatives)"
2271,aeo,fashion,aeo-esg-2022-107,gri_302-5,0.4408478140830993,"Energy (Energy Management, Fuel Consumption): Reductions in energy requirements of products and services (Company's energy requirements reduction for its products or services)"
2272,bxp,real estate,bxp-esg-2022-0,gri_304-2,0.4588981866836548,"Biodiversity (Corporate Accountability, Nature): Significant impacts of activities, products, and services on biodiversity (Company's impact on biodiversity and management plan)"
2273,bxp,real estate,bxp-esg-2022-1,gri_201-2,0.4092860519886017,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2274,bxp,real estate,bxp-esg-2022-7,gri_2-2,0.4685540199279785,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Entities included in the organization's sustainability reporting (List of all entities included in sustainability reporting)"
2275,bxp,real estate,bxp-esg-2022-7,gri_2-22,0.4510470628738403,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Statement on sustainable development strategy and climate goals (Statement from the highest governance body of the organization about the relevance of sustainable development to the organization and its strategy for contributing to sustainable development)"
2276,bxp,real estate,bxp-esg-2022-7,gri_201-2,0.4205286800861358,"Economic Performance (Revenue, Financial risks, Climate change risks and opportunities): Financial implications and other risks and opportunities due to climate change (Risks and opportunities posed by climate change that have the potential to generate substantive changes in operations, revenue, or expenditure)"
2277,bxp,real estate,bxp-esg-2022-7,gri_2-25,0.407209575176239,"General Disclosures (Organization and its Reporting Practices, Governance, Strategy, Goals, Risks, Policies and Practices, Stakeholder Engagement): Processes to remediate negative impacts (climate change adaptation) (Organization's commitments to provide for or cooperate in the remediation of negative impacts that the organization identifies it has caused or contributed to)"
